Unnamed: 0,customer_id,date_registered,gender,birthdate,current_location,employer,job,age,salary,credit_card_provider
2682,6400e726af,5/8/2022,F,6/16/2016,General Region,Industry Category,Engineering,55-64,150K+,VISA 19 digit
2683,df5106d209,4/13/2020,M,4/28/2007,General Region,Industry Category,Science & Research,25-34,<30K,Mastercard
2684,3c9ce6a3d0,1/20/2021,M,12/1/2017,General Region,Industry Category,Other,25-34,50K-75K,VISA 16 digit
2685,3fedca9c09,12/23/2020,M,8/11/1992,General Region,Industry Category,Other,25-34,50K-75K,VISA 13 digit
2686,aecd2ba8f9,4/29/2022,M,4/26/2022,General Region,Industry Category,Engineering,25-34,75K-100K,Mastercard
2687,614106dfed,1/31/2022,M,9/5/1921,General Region,Industry Category,Other,18-24,100K-150K,VISA 13 digit
2688,ce94c6f44a,8/18/2020,F,9/20/2017,General Region,Industry Category,Other,45-54,150K+,Maestro
2689,e813e0a4b5,4/4/2022,F,7/27/1950,General Region,Industry Category,Technology,25-34,150K+,JCB 16 digit
2690,fb01c8ec4a,4/7/2021,F,2/16/1966,General Region,Industry Category,Other,25-34,50K-75K,VISA 13 digit
2691,d01a8b92d6,8/25/2021,F,9/30/2012,General Region,Industry Category,Other,25-34,150K+,JCB 15 digit
2692,aa2ccd1037,2/9/2022,F,1/18/1973,General Region,Industry Category,Other,18-24,30K-50K,VISA 13 digit
2693,b3e0202daa,6/5/2021,F,1/16/1957,General Region,Industry Category,Management,55-64,150K+,Discover
2694,3b1bb1e2a3,9/18/2021,F,2/5/1968,General Region,Industry Category,Science & Research,45-54,150K+,American Express
2695,594e8048f7,9/9/2021,F,5/3/2013,General Region,Industry Category,Other,55-64,30K-50K,Mastercard
2696,f072c8f762,10/1/2020,F,1/26/1962,General Region,Industry Category,Management,35-44,150K+,Maestro
2697,996d78d44e,8/9/2020,F,1/6/1993,General Region,Industry Category,Other,35-44,150K+,VISA 13 digit
2698,ee8097ea84,7/2/2020,F,10/30/1969,General Region,Industry Category,Other,35-44,100K-150K,Diners Club / Carte Blanche
2699,99f89e08bf,9/25/2020,F,4/18/1926,General Region,Industry Category,Other,35-44,150K+,VISA 19 digit
2700,e8fbdabaeb,10/17/2021,M,5/5/1913,General Region,Industry Category,Other,35-44,75K-100K,VISA 16 digit
2701,d6f24ab6b3,11/23/2020,M,8/15/1918,General Region,Industry Category,Other,35-44,150K+,JCB 16 digit
2702,ad5f6cd53e,10/24/2021,M,6/13/1948,General Region,Industry Category,Other,55-64,75K-100K,American Express
2703,f0838648fe,11/9/2020,F,11/29/1931,General Region,Industry Category,Engineering,25-34,30K-50K,Diners Club / Carte Blanche
2704,09604ee434,7/6/2021,M,6/4/1967,General Region,Industry Category,Other,25-34,75K-100K,JCB 16 digit
2705,2f7d3979b1,2/16/2021,F,6/11/1929,General Region,Industry Category,Other,18-24,150K+,VISA 19 digit
2706,c6224daa37,7/12/2020,M,9/27/1947,General Region,Industry Category,Other,18-24,150K+,VISA 16 digit
2707,671a28b5d9,7/27/2019,F,3/15/1908,General Region,Industry Category,Engineering,35-44,150K+,Maestro
2708,aa5b691f91,7/25/2019,M,3/4/1937,General Region,Industry Category,Other,45-54,30K-50K,JCB 16 digit
2709,ee23697c75,10/30/2020,M,7/4/1912,General Region,Industry Category,Other,55-64,150K+,Mastercard
2710,0ea633afa3,6/7/2021,F,1/8/1913,General Region,Industry Category,Other,35-44,100K-150K,Diners Club / Carte Blanche
2711,3c22ee6683,9/15/2019,F,11/19/1967,General Region,Industry Category,Management,45-54,30K-50K,JCB 16 digit
2712,5a71878faf,5/31/2021,M,10/27/1960,General Region,Industry Category,Engineering,18-24,50K-75K,JCB 15 digit
2713,7b937ff9e5,8/12/2021,F,9/14/1952,General Region,Industry Category,Other,25-34,150K+,JCB 16 digit
2714,34dde72541,3/18/2022,F,1/16/1982,General Region,Industry Category,Management,25-34,100K-150K,Diners Club / Carte Blanche
2715,1847b37a36,6/20/2020,F,11/11/1982,General Region,Industry Category,Other,35-44,150K+,JCB 16 digit
2716,54105097a0,2/18/2021,F,1/13/1915,General Region,Industry Category,Other,25-34,30K-50K,JCB 15 digit
2717,b019ca783e,6/11/2022,F,3/9/1949,General Region,Industry Category,Other,35-44,75K-100K,JCB 16 digit
2718,3eb6a5e13f,2/3/2022,F,8/12/1944,General Region,Industry Category,Other,55-64,50K-75K,Maestro
2719,bc05ef9cf6,10/26/2021,F,8/11/1975,General Region,Industry Category,Other,55-64,30K-50K,JCB 15 digit
2720,bc7053d11d,7/23/2019,M,12/6/1987,General Region,Industry Category,Other,45-54,150K+,Mastercard
2721,8c31645474,7/15/2020,M,5/7/1950,General Region,Industry Category,Engineering,18-24,100K-150K,Mastercard
2722,27f0e7773a,4/28/2021,F,4/1/2020,General Region,Industry Category,Other,25-34,100K-150K,Discover
2723,9a8debb2d1,3/8/2021,M,9/12/2006,General Region,Industry Category,Other,55-64,30K-50K,JCB 15 digit
2724,aa6b336ac0,8/21/2019,F,12/15/1951,General Region,Industry Category,Management,35-44,50K-75K,Maestro
2725,0489fc50a3,11/12/2019,F,11/8/1937,General Region,Industry Category,Management,25-34,50K-75K,Mastercard
2726,7b732c0a93,12/19/2021,M,4/27/1983,General Region,Industry Category,Other,65+,150K+,American Express
2727,7a22b34384,11/4/2021,M,4/27/1946,General Region,Industry Category,Engineering,45-54,100K-150K,Discover
2728,c124338ff8,4/21/2022,F,12/5/1979,General Region,Industry Category,Other,45-54,50K-75K,JCB 16 digit
2729,8ab2200a10,12/11/2019,F,7/28/2009,General Region,Industry Category,Other,18-24,100K-150K,VISA 16 digit
2730,791464c788,10/11/2021,F,6/15/1994,General Region,Industry Category,Management,35-44,<30K,JCB 16 digit
2731,518bbc6be8,8/31/2021,F,12/9/1957,General Region,Industry Category,Other,35-44,50K-75K,Maestro
2732,59f402d98d,3/19/2020,M,3/25/1934,General Region,Industry Category,Other,55-64,150K+,VISA 19 digit
2733,2d2f85ad43,5/28/2021,F,5/5/1977,General Region,Industry Category,Engineering,25-34,75K-100K,Diners Club / Carte Blanche
2734,afdbd59f50,3/7/2021,M,3/30/1963,General Region,Industry Category,Other,18-24,100K-150K,JCB 16 digit
2735,cf666d3c47,11/9/2020,M,6/16/1911,General Region,Industry Category,Other,25-34,75K-100K,JCB 16 digit
2736,a713f535e9,3/7/2021,M,6/24/1934,General Region,Industry Category,Science & Research,25-34,75K-100K,American Express
2737,d714fa3842,2/22/2020,M,4/18/1996,General Region,Industry Category,Other,35-44,50K-75K,JCB 16 digit
2738,2aaf395ec6,10/14/2021,M,7/16/1974,General Region,Industry Category,Other,55-64,150K+,Maestro
2739,5a9889bd72,5/24/2021,M,2/17/1917,General Region,Industry Category,Other,35-44,50K-75K,VISA 16 digit
2740,07da05dcbf,9/17/2020,M,3/29/1960,General Region,Industry Category,Other,45-54,75K-100K,Discover
2741,96f9111211,5/7/2020,F,5/1/1983,General Region,Industry Category,Other,35-44,150K+,JCB 15 digit
2742,d72f935b89,2/14/2021,F,1/8/1974,General Region,Industry Category,Healthcare & Counseling,25-34,150K+,American Express
2743,42e4fc894c,11/16/2019,M,5/3/1907,General Region,Industry Category,Other,55-64,150K+,JCB 16 digit
2744,809d3f3898,4/24/2022,M,3/7/1941,General Region,Industry Category,Other,25-34,150K+,JCB 15 digit
2745,5a38628113,2/4/2021,M,2/18/1990,General Region,Industry Category,Other,18-24,50K-75K,JCB 16 digit
2746,d13d75278a,11/3/2020,M,12/17/1939,General Region,Industry Category,Management,18-24,30K-50K,American Express
2747,4ca978208a,2/16/2020,F,7/30/1931,General Region,Industry Category,Management,18-24,75K-100K,VISA 16 digit
2748,a7d8338f53,8/24/2020,M,1/31/1995,General Region,Industry Category,Management,45-54,75K-100K,JCB 16 digit
2749,d33544deb1,10/8/2021,M,6/22/1921,General Region,Industry Category,Healthcare & Counseling,45-54,150K+,American Express
2750,606df87aab,8/30/2021,F,4/4/2022,General Region,Industry Category,Management,25-34,150K+,Mastercard
2751,c72f4b985a,3/18/2022,F,8/4/1980,General Region,Industry Category,Other,25-34,75K-100K,Maestro
2752,7cadd21d39,11/2/2019,M,3/7/1941,General Region,Industry Category,Management,25-34,50K-75K,Mastercard
2753,3eece78451,6/17/2022,M,7/2/1915,General Region,Industry Category,Other,18-24,150K+,VISA 13 digit
2754,e2c039ec75,11/21/2019,M,8/6/2011,General Region,Industry Category,Other,25-34,50K-75K,Discover
2755,241d33d803,12/9/2019,F,12/4/1989,General Region,Industry Category,Other,45-54,100K-150K,JCB 16 digit
2756,3fd4706253,5/8/2021,F,9/16/1928,General Region,Industry Category,Other,55-64,150K+,American Express
2757,846dc9e205,5/11/2020,M,8/18/1976,General Region,Industry Category,Other,25-34,30K-50K,VISA 16 digit
2758,d09bb899e5,11/28/2020,M,5/20/1952,General Region,Industry Category,Other,45-54,30K-50K,JCB 16 digit
2759,dbdfb49142,6/11/2021,M,10/15/1978,General Region,Industry Category,Management,35-44,150K+,VISA 16 digit
2760,a3b437a863,8/27/2021,F,7/31/1980,General Region,Industry Category,Science & Research,45-54,150K+,Mastercard
2761,de5744750c,2/18/2022,F,6/10/2003,General Region,Industry Category,Management,55-64,150K+,American Express
2762,a5d94b8f05,11/18/2021,F,3/26/1912,General Region,Industry Category,Other,45-54,75K-100K,VISA 16 digit
2763,56af13a2ec,6/2/2021,M,2/13/1930,General Region,Industry Category,Other,18-24,100K-150K,VISA 16 digit
2764,b20dd32657,3/3/2020,F,11/9/1963,General Region,Industry Category,Other,25-34,30K-50K,Diners Club / Carte Blanche
2765,06925cbe8b,1/5/2022,M,1/11/2011,General Region,Industry Category,Other,35-44,150K+,Maestro
2766,941d436323,9/20/2019,F,5/28/1909,General Region,Industry Category,Other,25-34,100K-150K,JCB 16 digit
2767,81e7034ec3,8/4/2019,F,5/28/1961,General Region,Industry Category,Other,55-64,150K+,Diners Club / Carte Blanche
2768,30624da944,9/2/2021,F,12/26/2005,General Region,Industry Category,Engineering,18-24,30K-50K,Maestro
2769,23a05fc0f3,12/24/2019,F,8/12/1939,General Region,Industry Category,Other,18-24,100K-150K,Discover
2770,76ac2398dc,7/10/2020,M,7/2/1917,General Region,Industry Category,Engineering,25-34,50K-75K,JCB 15 digit
2771,d06a24de16,5/22/2021,M,1/26/1991,General Region,Industry Category,Healthcare & Counseling,55-64,150K+,VISA 13 digit
2772,b9114ed20e,6/2/2022,F,1/27/1994,General Region,Industry Category,Other,25-34,150K+,VISA 13 digit
2773,248e3ff9c2,8/9/2020,F,4/26/1982,General Region,Industry Category,Other,45-54,30K-50K,VISA 13 digit
2774,b37b193c86,6/30/2020,M,2/26/2004,General Region,Industry Category,Science & Research,18-24,150K+,Mastercard
2775,35caf0e467,2/19/2021,F,10/30/1983,General Region,Industry Category,Other,45-54,50K-75K,VISA 16 digit
2776,43348539eb,11/12/2021,M,9/21/1993,General Region,Industry Category,Engineering,25-34,150K+,VISA 16 digit
2777,e18a1c3496,6/26/2019,F,6/7/2006,General Region,Industry Category,Management,25-34,100K-150K,Mastercard
2778,7c1e30d698,10/26/2021,M,10/29/1970,General Region,Industry Category,Engineering,25-34,150K+,JCB 16 digit
2779,6e9b3b6eb2,7/23/2019,M,8/25/1917,General Region,Industry Category,Other,35-44,75K-100K,Discover
2780,2d066dadca,12/11/2019,M,7/2/1960,General Region,Industry Category,Other,55-64,100K-150K,American Express
2781,37f03e39e6,6/23/2021,M,3/1/2007,General Region,Industry Category,Science & Research,45-54,75K-100K,JCB 16 digit
2782,3cd54409c9,4/20/2021,M,4/23/2014,General Region,Industry Category,Other,35-44,150K+,JCB 16 digit
2783,6bbaf35563,5/15/2022,F,8/3/1912,General Region,Industry Category,Management,35-44,50K-75K,Mastercard
2784,8d1b75e3e5,5/6/2022,M,7/17/1921,General Region,Industry Category,Other,25-34,150K+,Mastercard
2785,aead52db4e,8/2/2020,F,12/20/1992,General Region,Industry Category,Other,18-24,100K-150K,Diners Club / Carte Blanche
2786,0bb622f5f5,9/24/2020,M,7/13/1968,General Region,Industry Category,Science & Research,45-54,100K-150K,VISA 19 digit
2787,9341579db1,12/31/2021,M,3/8/1909,General Region,Industry Category,Other,45-54,50K-75K,Mastercard
2788,61dfdb1b6f,11/17/2019,F,6/28/1955,General Region,Industry Category,Other,18-24,150K+,JCB 15 digit
2789,dd382bb6a6,2/1/2020,M,5/17/1972,General Region,Industry Category,Engineering,45-54,100K-150K,Diners Club / Carte Blanche
2790,018de29b05,4/2/2020,F,12/23/2000,General Region,Industry Category,Other,25-34,150K+,JCB 16 digit
2791,04979a9345,8/29/2019,F,11/26/1985,General Region,Industry Category,Other,35-44,30K-50K,VISA 19 digit
2792,5706e03e78,6/17/2021,M,2/22/2010,General Region,Industry Category,Other,35-44,150K+,Diners Club / Carte Blanche
2793,4f110611e5,12/13/2019,M,5/25/1964,General Region,Industry Category,Science & Research,25-34,150K+,Maestro
2794,a74f07fab6,12/26/2021,M,7/22/1938,General Region,Industry Category,Other,25-34,75K-100K,Mastercard
2795,1624a53824,2/14/2020,M,3/23/1989,General Region,Industry Category,Other,18-24,100K-150K,JCB 16 digit
2796,cc2fada1ae,8/17/2019,M,6/9/1935,General Region,Industry Category,Other,55-64,150K+,Maestro
2797,e13b222f67,7/6/2021,M,9/29/1973,General Region,Industry Category,Other,25-34,150K+,Diners Club / Carte Blanche
2798,549cc71336,1/30/2022,M,1/1/1908,General Region,Industry Category,Other,18-24,150K+,JCB 16 digit
2799,74373010ce,7/14/2021,F,12/1/1979,General Region,Industry Category,Science & Research,25-34,50K-75K,VISA 13 digit
2800,5ee9ade753,9/12/2021,M,6/7/2009,General Region,Industry Category,Other,55-64,100K-150K,Diners Club / Carte Blanche
2801,f58b6252ef,9/14/2020,M,8/18/1949,General Region,Industry Category,Other,55-64,50K-75K,JCB 15 digit
2802,2177b31e1e,7/14/2020,F,11/20/1978,General Region,Industry Category,Engineering,35-44,100K-150K,VISA 13 digit
2803,b1a948d615,2/26/2020,F,8/22/1987,General Region,Industry Category,Other,18-24,75K-100K,JCB 16 digit
2804,04f51ae00b,8/16/2020,F,3/21/1950,General Region,Industry Category,Other,55-64,150K+,VISA 16 digit
2805,79a95d05ad,8/20/2020,M,8/30/1985,General Region,Industry Category,Healthcare & Counseling,18-24,<30K,JCB 16 digit
2806,30cce14e9d,1/17/2020,M,11/19/1973,General Region,Industry Category,Management,45-54,100K-150K,JCB 16 digit
2807,130ab022dc,10/21/2019,M,4/25/1932,General Region,Industry Category,Other,35-44,75K-100K,American Express
2808,4abec4bf92,8/20/2021,M,12/2/2017,General Region,Industry Category,Management,18-24,150K+,American Express
2809,bfdc703516,11/14/2021,M,4/2/2017,General Region,Industry Category,Other,25-34,150K+,JCB 16 digit
2810,1a743823ac,1/17/2021,M,11/27/1990,General Region,Industry Category,Other,25-34,100K-150K,VISA 13 digit
2811,e41aca433c,9/19/2020,F,2/17/1928,General Region,Industry Category,Other,25-34,150K+,Diners Club / Carte Blanche
2812,a2689f598d,7/1/2020,M,6/2/1909,General Region,Industry Category,Other,35-44,50K-75K,Mastercard
2813,5401ddfaf1,10/1/2019,F,7/6/1979,General Region,Industry Category,Other,18-24,75K-100K,Diners Club / Carte Blanche
2814,a38593efcc,5/28/2021,F,10/4/1976,General Region,Industry Category,Management,18-24,100K-150K,Mastercard
2815,0e68903c94,6/6/2020,M,3/28/2009,General Region,Industry Category,Engineering,25-34,75K-100K,Diners Club / Carte Blanche
2816,e9452d490c,4/6/2021,M,10/16/1912,General Region,Industry Category,Management,35-44,100K-150K,JCB 16 digit
2817,5dcf6a0ca1,5/10/2020,F,8/15/2012,General Region,Industry Category,Other,25-34,150K+,VISA 19 digit
2818,06562f319b,1/3/2022,M,3/28/2015,General Region,Industry Category,Management,18-24,30K-50K,JCB 15 digit
2819,f9b564a3c6,3/18/2020,M,1/6/1942,General Region,Industry Category,Management,18-24,50K-75K,Maestro
2820,8b1b4fb8a2,8/26/2019,M,8/12/1974,General Region,Industry Category,Other,55-64,150K+,VISA 19 digit
2821,75a3e490a5,9/28/2021,F,4/14/1961,General Region,Industry Category,Engineering,18-24,150K+,VISA 13 digit
2822,112703c2cd,3/11/2020,F,6/28/1974,General Region,Industry Category,Other,25-34,100K-150K,Maestro
2823,1741531fa3,9/18/2021,M,5/27/1908,General Region,Industry Category,Other,45-54,150K+,JCB 16 digit
2824,786aa4087c,7/15/2020,M,8/3/1922,General Region,Industry Category,Other,45-54,150K+,JCB 16 digit
2825,48ae5f1f3a,4/24/2022,M,8/15/2017,General Region,Industry Category,Engineering,35-44,150K+,Mastercard
2826,7fe13226cb,11/9/2019,M,12/2/1996,General Region,Industry Category,Other,35-44,150K+,JCB 16 digit
2827,bca51d8826,3/28/2022,F,12/1/1976,General Region,Industry Category,Other,35-44,50K-75K,JCB 16 digit
2828,206e6303fd,8/16/2020,F,6/27/1950,General Region,Industry Category,Management,55-64,30K-50K,VISA 19 digit
2829,05d80e7439,12/19/2021,F,1/6/1998,General Region,Industry Category,Management,45-54,50K-75K,American Express
2830,fe6141fc2b,12/7/2019,F,10/6/1949,General Region,Industry Category,Other,18-24,100K-150K,VISA 16 digit
2831,e3f2311579,2/23/2021,F,3/31/1964,General Region,Industry Category,Engineering,35-44,150K+,JCB 16 digit
2832,3b33b19dc0,7/13/2019,M,9/17/2004,General Region,Industry Category,Other,25-34,100K-150K,JCB 16 digit
2833,276e87b2ef,7/8/2020,M,5/6/1922,General Region,Industry Category,Science & Research,18-24,50K-75K,JCB 16 digit
2834,225f622dd0,8/25/2019,F,3/2/1968,General Region,Industry Category,Management,55-64,150K+,Diners Club / Carte Blanche
2835,d5daa3a381,9/7/2019,M,5/21/1953,General Region,Industry Category,Other,18-24,100K-150K,VISA 19 digit
2836,5eb7f37d14,9/25/2021,M,8/8/1990,General Region,Industry Category,Engineering,45-54,100K-150K,VISA 16 digit
2837,cae7487674,3/17/2021,M,10/25/1973,General Region,Industry Category,Management,25-34,150K+,VISA 16 digit
2838,853f064c7c,8/31/2019,M,10/9/1934,General Region,Industry Category,Management,45-54,30K-50K,VISA 16 digit
2839,bf21a420b6,12/22/2021,M,9/15/2006,General Region,Industry Category,Other,18-24,150K+,VISA 16 digit
2840,3c812e4ade,3/3/2022,F,5/28/1907,General Region,Industry Category,Other,35-44,50K-75K,JCB 16 digit
2841,d8a189802e,3/24/2022,M,8/27/1985,General Region,Industry Category,Other,25-34,100K-150K,JCB 15 digit
2842,b7375d2ead,5/13/2021,M,2/12/1949,General Region,Industry Category,Other,25-34,75K-100K,JCB 16 digit
2843,5e7cceb476,5/30/2020,F,6/24/1989,General Region,Industry Category,Management,35-44,150K+,Diners Club / Carte Blanche
2844,55843d2291,11/25/2020,M,8/23/1928,General Region,Industry Category,Engineering,18-24,75K-100K,Diners Club / Carte Blanche
2845,21a60b6973,3/9/2020,F,6/14/1972,General Region,Industry Category,Engineering,18-24,100K-150K,JCB 16 digit
2846,dbac05b24d,8/19/2021,M,6/14/1965,General Region,Industry Category,Other,18-24,100K-150K,Discover
2847,65c86e8c66,9/7/2021,M,1/9/1944,General Region,Industry Category,Engineering,35-44,150K+,JCB 16 digit
2848,a60a672c21,8/30/2020,F,12/19/1911,General Region,Industry Category,Management,25-34,30K-50K,Mastercard
2849,94bcc1232b,5/31/2021,M,3/19/2001,General Region,Industry Category,Other,18-24,150K+,American Express
2850,2bde6342aa,2/8/2022,F,3/2/1962,General Region,Industry Category,Management,55-64,100K-150K,Discover
2851,7c131821ef,6/8/2021,F,10/28/1987,General Region,Industry Category,Other,18-24,150K+,JCB 16 digit
2852,3f6a865e58,12/5/2021,F,6/15/1970,General Region,Industry Category,Other,25-34,50K-75K,VISA 16 digit
2853,061f8d796d,6/25/2019,F,2/16/1968,General Region,Industry Category,Other,55-64,150K+,Mastercard
2854,a3f5d82a73,11/11/2021,M,9/11/1974,General Region,Industry Category,Other,45-54,100K-150K,JCB 16 digit
2855,ea5b39bb17,11/26/2020,M,9/12/2020,General Region,Industry Category,Other,35-44,150K+,VISA 19 digit
